pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
1481,0.09230666,-57.24987,-45.502125,-2.682911,-63.003952,-43.91003,-3.3082755,-63.259342,-45.28712,-2.018465,-63.09779,-43.377705,-6.7677283,-60.74409,-43.746376,-8.2435465,-61.157513,-43.375107,-9.438796,-60.642754,-42.79486,0.0112942355,-62.30211,-36.464664,-8.831746,-58.508244,-28.266731,-3.4978364,-53.750175,-41.73664,-8.444006,-53.135014,-38.80663,7.406953,-40.742184,-23.942589,-10.169686,-38.874916,-24.022646,11.212815,-18.848127,-10.511117,-10.841626,-16.861746,-14.949923,10.544879,-5.3541436,-11.920637,-13.805573,-0.81609946,-19.922476,10.245928,2.2780895,-14.65614,-10.934141,5.6332884,-21.02335,9.244378,2.2498085,-14.710821,-10.400659,7.5899577,-20.296938,10.625943,5.897533,-23.818426,-9.669058,5.54936,-25.683002,5.9699063,0.09304138,-3.6705184,-5.0070148,0.34119055,5.955242,3.9277372,33.54254,52.87008,-2.012463,34.393414,46.3569,4.2651587,28.387684,56.403473,-1.9778243,36.057182,51.42852,4.9792347,45.121456,49.429604,0.5282895,46.321323,40.474323,5.467098,45.914696,50.878246,-0.4035934,45.036907,42.589394
1482,1.0649158,-56.687214,-44.197845,-3.6005363,-63.279465,-44.782085,-3.0902731,-61.272335,-43.71347,-2.833443,-63.559284,-44.18561,-5.7017665,-61.217163,-43.242313,-7.868855,-60.113728,-42.530796,-9.064703,-61.133896,-44.148014,-0.42725378,-63.538277,-36.893757,-8.571454,-59.26266,-28.652178,-2.767519,-54.634266,-40.56152,-6.5048337,-52.884827,-40.068794,7.5588975,-42.00003,-25.342596,-8.936693,-39.302425,-23.007301,11.312989,-19.360262,-12.275651,-12.003515,-14.191702,-13.758157,10.302482,-5.6058087,-11.5915365,-9.331598,2.0787034,-19.468967,9.918198,3.3956647,-15.152661,-11.342065,7.404946,-22.179472,9.716319,2.918783,-14.801219,-11.133313,5.9052434,-23.408773,9.432658,5.492887,-24.663998,-10.535642,6.637858,-26.738678,5.265973,0.31472692,-5.7284584,-4.4955473,-1.3241749,3.595163,4.811361,33.259113,50.59848,-1.6214161,33.572254,47.080063,4.9885025,26.505527,55.83345,-1.9059658,34.974808,51.392822,6.013886,46.427723,50.744576,-0.076036744,44.968178,39.940823,3.7567093,46.63706,49.796818,-0.96325463,45.300095,41.10621
1483,0.13215469,-58.218945,-45.657707,-3.165164,-62.95126,-43.53098,-4.425128,-64.11803,-45.378616,-1.8831338,-63.32861,-43.201145,-7.196085,-59.867477,-43.5824,-9.063446,-60.926556,-41.606857,-8.785464,-61.088177,-43.39517,0.31260192,-63.68643,-35.34591,-8.630666,-58.790524,-29.80154,-2.9623818,-53.924736,-38.84924,-6.695438,-51.649822,-39.233932,7.8370466,-42.771576,-24.110083,-9.095932,-39.68657,-23.080368,8.413704,-18.434713,-10.160475,-12.599302,-15.856341,-14.216318,10.889377,-4.1451,-13.500194,-11.320411,1.9732254,-19.573908,9.496971,2.3216085,-15.62308,-10.830187,5.3899126,-21.858057,9.944098,2.025947,-11.750719,-11.017438,5.9705935,-20.863897,9.047931,6.7176056,-24.674461,-11.32528,5.5825024,-25.737232,4.7339487,0.19969104,-2.783858,-4.6226187,-0.9044731,5.384272,5.2243447,33.913803,51.57392,-1.4872333,34.34189,46.55054,3.7853026,28.983047,56.65945,-2.153252,35.7828,51.345448,6.7953286,44.727665,49.964046,-0.3738008,45.85218,40.31407,5.347156,45.964844,49.827297,-0.51857984,47.058598,42.17923
1484,-0.43385133,-58.59553,-44.752045,-4.588531,-62.11583,-44.553593,-5.209544,-62.628006,-43.01277,-2.920254,-63.876038,-45.098866,-5.677555,-60.04998,-43.2051,-7.887396,-61.840744,-44.640682,-10.118222,-61.958183,-42.99019,0.091342136,-63.078487,-34.92071,-7.9312916,-58.6653,-27.85186,-3.5495687,-54.568638,-41.36754,-4.6852913,-52.411972,-39.263405,8.140878,-39.908234,-24.137087,-9.860698,-40.444916,-22.2559,9.628926,-19.47874,-10.795155,-11.754014,-15.676674,-13.020305,9.762065,-5.040782,-14.971476,-12.146494,1.7158887,-20.033218,10.951255,3.3246486,-16.767021,-11.694353,7.0402255,-22.79764,9.145682,2.6272497,-13.759957,-12.12977,5.8032355,-21.898357,8.8668585,6.378201,-25.996283,-9.528883,6.367903,-25.59373,4.446027,0.6366105,-4.0031085,-5.7968707,0.13348798,5.683715,3.3511992,33.515266,51.618786,-0.7476617,35.300587,47.29192,3.362279,27.962303,57.339405,-1.9160237,35.930195,50.183193,5.436994,46.208458,48.733364,0.49129978,45.884983,42.236435,5.3333073,45.78685,49.80788,0.7612514,46.80808,41.078037
1485,0.56440514,-59.03025,-45.37868,-3.3928373,-63.213783,-44.34011,-2.9126716,-63.60245,-43.955666,-3.0429802,-64.304504,-43.87275,-7.5287437,-60.902756,-43.177406,-9.053583,-60.80623,-43.121307,-9.022127,-61.228252,-43.21971,-0.451938,-62.52164,-36.50598,-8.709275,-60.519764,-27.095755,-4.0841947,-52.09563,-40.933235,-6.718997,-52.97383,-37.064426,7.7374473,-41.302647,-23.856182,-8.979997,-38.09251,-22.802927,13.650625,-19.310642,-11.619339,-14.314362,-17.269028,-13.800022,15.045807,-10.654609,-13.637209,-17.4232,-5.8812075,-20.846844,8.171188,2.862589,-14.168583,-12.065987,7.3033943,-21.12164,9.612451,2.1799333,-14.3856,-11.581107,7.3495917,-21.85646,9.689795,6.9197817,-24.760904,-10.744016,6.673686,-25.940285,4.1696734,-0.049487904,-4.662891,-4.557786,-0.10640005,5.155443,5.612376,35.51249,51.451336,-0.4629957,34.625294,48.273914,6.088985,26.6311,57.29033,-2.7367597,35.17901,50.910965,6.4296327,47.25225,48.454254,-0.5591139,47.231083,40.34584,6.89781,46.5485,50.50178,0.99027693,46.622917,41.063374
1486,0.565056,-59.105812,-44.240273,-4.568196,-63.251644,-42.17446,-1.8542572,-62.712624,-43.622837,-2.497958,-64.93512,-44.735703,-5.8251877,-59.987263,-43.515877,-7.493756,-61.44658,-42.465805,-10.222339,-62.828148,-44.36771,0.05057879,-61.163864,-34.96574,-8.3659315,-60.309326,-28.542114,-2.8484232,-53.29022,-41.936726,-6.490002,-52.388348,-39.16574,7.4764395,-41.254364,-24.698278,-8.614601,-39.526024,-23.123804,10.688983,-17.78597,-11.571512,-13.730124,-15.248084,-13.214897,11.590632,-6.205471,-11.601475,-14.229973,-1.3511666,-19.251673,10.10186,3.805459,-15.991396,-12.463544,6.4178743,-21.896938,9.079207,1.8661735,-13.142227,-11.138533,6.9329333,-22.677515,8.0087185,6.7401686,-23.802834,-11.523623,6.0922666,-26.258678,4.8276987,-1.2195661,-4.0212817,-2.6165833,-1.2939707,4.773995,3.970512,34.313847,52.637615,-0.8831327,33.959396,47.181873,5.36529,28.99193,56.474262,-0.7681868,34.575733,51.4636,7.1849613,45.529045,50.797363,0.42837206,45.920982,40.92994,5.747537,46.662277,49.764393,0.28458583,43.77291,41.56617
1487,0.5043353,-58.511665,-45.61256,-3.7040608,-64.156624,-45.238598,-2.13873,-61.80249,-44.42335,-1.4695058,-62.663662,-43.143085,-6.6106873,-60.798775,-43.077198,-9.390055,-59.781506,-42.26335,-9.334475,-60.97817,-41.84107,0.770082,-62.78972,-36.982605,-8.53799,-58.30351,-29.343655,-3.3536432,-54.43226,-39.914898,-7.2223487,-53.3496,-39.23255,8.16088,-39.79314,-24.817461,-8.862403,-38.169266,-23.73713,10.255153,-19.61541,-9.691692,-12.133965,-15.186239,-14.755686,10.288995,-5.4005585,-12.719802,-11.116723,0.5338129,-21.141483,9.744795,3.2916996,-15.136741,-11.077409,6.946562,-21.016506,10.866974,0.44192517,-13.709116,-10.710495,6.762617,-21.724854,7.9113417,5.4522696,-26.223143,-10.749226,4.5429935,-26.082558,3.2428036,-0.38702115,-3.3535368,-4.5930834,1.2420639,5.264681,5.7329044,34.392487,51.031033,-0.81268346,32.378155,47.342976,4.2109103,27.84359,58.118683,-0.18815899,34.577766,53.06234,6.378838,45.383152,50.007675,0.24849212,44.96301,41.257126,4.074277,45.24244,48.981915,-1.4232242,46.271507,42.405373
1488,0.85236067,-58.40687,-45.30362,-5.1979885,-62.26647,-44.540047,-2.3097217,-63.77543,-44.86406,-1.5222771,-62.62274,-43.178246,-8.37518,-60.889927,-43.212296,-7.0904326,-60.756405,-41.87607,-8.765535,-61.60657,-43.390823,-0.27000675,-62.59187,-34.776566,-9.762726,-58.97951,-29.40778,-2.8702571,-53.80707,-42.78267,-6.621345,-51.821766,-38.382713,8.3239975,-41.38699,-23.04752,-10.045345,-38.933163,-22.876244,9.587807,-18.909395,-9.891798,-12.147652,-16.367046,-13.572196,10.784076,-4.244734,-13.572018,-12.601418,2.1674352,-19.73019,10.36042,2.8826432,-15.049138,-12.870234,7.14991,-21.428062,10.7266655,1.8603321,-13.990712,-11.3588505,6.179088,-21.130783,9.05102,7.332943,-24.477835,-10.566713,6.664444,-25.660698,4.874053,-0.88322574,-4.8257036,-5.938676,-0.00457246,5.2772274,5.165725,34.209286,51.668365,-2.1854644,34.539318,47.56118,2.4198635,27.58133,56.178158,-1.6971109,36.559376,50.68097,5.157374,45.191513,48.3709,0.3078835,47.120865,40.85,6.7025843,46.079006,51.11487,0.09331178,45.53052,41.164852
1489,0.1661074,-57.48612,-45.020058,-3.3645906,-63.912346,-44.800007,-2.9706132,-63.61182,-43.189003,-2.2509947,-63.556137,-43.683765,-6.614147,-60.15514,-43.899387,-7.964756,-60.85176,-43.05187,-10.935039,-60.480362,-41.363903,-1.4468645,-63.10901,-35.544125,-8.827937,-58.451424,-28.072712,-0.9271457,-53.362083,-41.75864,-6.9926705,-52.59589,-38.197968,7.894795,-41.114754,-24.71279,-9.773638,-37.58779,-25.019453,11.371684,-19.860996,-12.169296,-13.490875,-16.794315,-13.257553,9.082428,-4.7759905,-11.687837,-11.943687,0.8512014,-19.528059,11.612273,3.0923805,-14.996313,-13.480031,5.8414793,-21.889843,9.793836,0.638631,-14.23226,-11.523427,6.636053,-22.081024,9.025929,5.5496736,-23.650583,-10.6396,5.693483,-26.25801,5.0798573,0.030714259,-2.885778,-4.3281517,0.020785157,4.7073774,5.1430054,33.811028,51.550358,0.2816056,33.02944,47.95107,4.385035,28.792843,57.523155,-1.6903713,34.42882,49.94618,6.6383877,45.367588,50.521435,-0.078320496,47.331776,41.524853,5.8507886,45.788574,50.948223,0.33702242,45.95992,43.836193
1490,-0.114966884,-56.88454,-44.492268,-4.4749417,-63.232864,-43.094284,-2.729633,-63.89087,-44.393982,-1.8901232,-63.708252,-45.582928,-6.937538,-60.3979,-41.838383,-8.137163,-60.8694,-41.503933,-9.417936,-60.395187,-42.77584,0.14843164,-61.456753,-37.437172,-7.0544224,-58.6028,-28.75898,-2.2761703,-54.539345,-39.00227,-6.607949,-53.11433,-39.364857,8.787892,-42.289276,-23.01985,-8.38927,-40.14531,-22.363682,10.386645,-19.923933,-9.762575,-13.802798,-16.225077,-13.894345,11.024544,-4.551288,-13.374558,-11.984797,-0.2507263,-18.941471,9.569131,1.4597532,-14.940928,-12.773156,5.597121,-21.182467,11.346998,-0.28683734,-15.95321,-10.966845,6.027637,-22.104548,7.4434624,6.0412693,-25.44516,-9.282668,6.13071,-27.283329,4.58857,-0.032336988,-3.5070322,-4.9534817,-0.76514924,4.163373,5.581909,33.937897,52.963062,-2.8482537,33.72596,46.24196,3.6563578,27.64299,57.28453,-0.33235383,34.33003,49.935772,5.2415156,46.03559,51.116287,-0.23666485,44.439106,39.680237,6.2202253,45.736553,50.908703,-0.6794655,45.18763,42.057026
1491,0.28439885,-57.744045,-46.406593,-3.4571455,-62.54539,-44.480083,-3.146638,-63.644375,-44.653194,-1.8353019,-64.24655,-43.813828,-6.467652,-62.375557,-41.82585,-6.885975,-59.59013,-42.512947,-10.776796,-60.780964,-42.940037,-0.20133474,-62.866924,-36.11191,-9.982854,-58.79601,-28.91736,-3.5934303,-53.875256,-38.100956,-6.037399,-54.35665,-38.73329,7.74565,-40.900364,-22.677586,-8.531584,-39.01933,-24.435863,9.201231,-19.02074,-10.56238,-11.985031,-16.736237,-11.918446,9.719725,-5.5174875,-11.59141,-11.357935,0.85015714,-20.55228,12.5849495,2.345776,-16.29217,-13.026578,5.7958,-23.09923,10.557616,2.3668633,-15.011776,-11.143476,6.4068165,-21.757849,9.145901,6.852009,-23.946674,-9.235167,5.4808307,-26.968409,6.9324327,0.41419765,-4.6087394,-4.024925,-0.98344326,4.208176,5.5742087,33.9298,51.70898,-1.3961256,32.226242,46.86529,4.028316,28.219355,56.86558,0.58780897,33.938297,51.04293,4.881151,45.635242,49.76762,-0.8416802,45.547585,39.87595,4.0679164,45.69472,47.88206,-0.4942143,47.987705,42.68941
1492,-0.9556641,-57.770046,-44.341034,-2.689908,-63.92745,-42.609306,-3.743312,-62.08173,-44.019924,-2.7236307,-64.825516,-43.862083,-7.634287,-64.01523,-42.721313,-10.08308,-59.43968,-42.585617,-9.866289,-60.21874,-42.163757,-0.21373002,-63.27009,-36.168465,-9.011411,-58.025166,-29.569986,-1.0603479,-51.550613,-41.644154,-5.9058075,-52.462852,-40.66312,8.134751,-42.09963,-24.176407,-9.099168,-40.68263,-23.785229,11.1643915,-18.202898,-10.141303,-11.81709,-16.280758,-13.857988,10.5227785,-5.5957756,-12.383641,-12.268065,1.6281672,-19.796516,8.3269615,1.5230712,-14.851255,-11.153676,7.010995,-21.928885,8.666101,1.1525407,-14.550518,-10.855877,5.6942782,-22.28807,8.228158,5.60098,-24.906488,-10.617502,4.637651,-26.776104,4.752205,0.82582235,-4.9432936,-5.924286,0.6117914,4.85492,5.204639,33.351646,51.55774,-1.644588,33.146084,48.034214,4.5993123,28.010368,57.895565,-1.7943599,35.294132,51.15651,5.132568,46.14461,51.57257,0.54676354,45.44626,40.514336,7.2717934,45.43867,49.578236,1.2946633,45.644627,42.59431
1493,-1.7403395,-57.831573,-45.095123,-4.1642985,-62.759003,-43.260395,-2.8180256,-64.21215,-43.87486,-2.6843338,-64.33201,-43.647995,-6.340195,-61.138786,-42.397736,-6.7785463,-61.643932,-42.21254,-9.650722,-60.344734,-42.995888,2.32425,-62.324448,-35.349964,-8.724135,-58.320976,-28.938416,-2.2126284,-53.618484,-41.11523,-7.1357684,-53.866184,-38.957172,7.3857193,-41.75051,-25.605032,-8.617094,-39.282173,-22.01969,10.589915,-17.337357,-9.256017,-13.05187,-15.488899,-13.820912,9.45409,-5.6563435,-13.401451,-12.093926,0.6992774,-20.092005,10.690555,2.5823536,-15.248122,-10.893919,6.176398,-21.374874,8.506578,3.9412796,-12.862086,-10.835999,7.1899943,-22.298532,9.059279,6.458457,-25.22622,-11.310018,5.128263,-27.11049,5.11108,1.2889664,-4.1309505,-4.644794,0.66931164,4.5503635,5.343672,33.59785,51.617043,-0.41690826,33.267746,46.53903,3.9041145,26.940702,57.442333,-2.324749,35.77706,52.050877,6.860859,45.669186,49.7273,1.565188,46.32859,41.621315,5.5765624,46.441574,49.958828,1.0730771,44.743015,42.95789
1494,0.487938,-56.445805,-45.092197,-4.221717,-63.360146,-44.936775,-3.3340666,-63.471035,-44.93073,-2.2051253,-63.782703,-44.428043,-7.1214566,-61.65656,-42.391403,-9.88056,-61.06627,-42.98065,-9.345373,-60.870396,-42.708023,-0.23772517,-64.05412,-35.13282,-9.022652,-59.457214,-28.53744,-3.656434,-53.670197,-40.944206,-5.2115192,-52.823975,-38.17772,7.9344606,-40.50538,-22.43433,-9.735269,-38.692562,-23.133472,11.887714,-17.975445,-10.86901,-15.132554,-15.572166,-15.085041,14.937414,-9.305483,-12.396134,-16.596733,-4.9388843,-19.321165,9.41555,2.9566197,-15.163377,-13.250204,6.2276664,-22.015625,11.0391655,0.092166066,-14.870141,-11.038071,7.2437396,-22.639877,7.7590075,7.283613,-25.322512,-9.377784,5.7429724,-25.179573,4.7441797,-1.7082627,-2.9480605,-4.5247297,-0.21293329,4.0746884,5.1012235,35.295532,52.136654,-0.47851372,34.370064,46.116703,6.6606183,27.423569,57.656696,-3.6611009,34.267487,50.734745,5.3441443,47.735157,49.429867,-0.22639282,48.054504,40.425873,5.7717757,46.58227,51.499332,0.6658497,45.027344,42.405872
1495,0.7636263,-56.99742,-46.78053,-4.001622,-63.14236,-44.33001,-1.0479648,-63.334637,-43.9856,-3.2238011,-64.04231,-44.925213,-6.9974957,-60.109264,-42.52831,-7.937638,-61.31647,-45.562958,-9.42617,-60.97239,-42.30085,1.9265822,-63.549286,-36.58657,-7.574968,-58.771,-28.194677,-2.5100381,-52.11246,-40.768196,-5.928853,-53.823433,-37.984764,9.54927,-40.977608,-24.572084,-9.495728,-38.00162,-24.368319,10.419206,-20.070213,-11.361102,-12.495684,-17.124485,-13.307796,10.012267,-5.851366,-13.947222,-10.455834,0.07579982,-19.87658,10.388337,3.136905,-16.006893,-12.059591,7.5458813,-20.822205,10.914211,1.1740294,-14.434624,-10.120432,6.513374,-22.484785,8.959164,6.121247,-23.457565,-9.481791,5.449647,-26.713652,5.5163803,1.7506069,-4.5415297,-5.03984,-1.0250812,5.7151055,3.8016891,34.480343,51.934982,-2.3914456,34.33974,46.970844,5.642,28.418152,55.415657,-1.075363,35.13078,50.864174,5.5353656,48.144115,49.164703,0.8065033,45.74316,40.005764,5.506686,47.10405,48.70563,0.7837228,46.68874,40.60722
1496,-0.8945834,-57.890705,-44.166992,-3.4200802,-63.020164,-44.84819,-1.2445346,-63.401085,-43.365128,-2.963664,-62.60176,-44.153847,-7.682222,-60.631824,-43.12469,-6.2839136,-59.757008,-43.031967,-9.02445,-60.352043,-44.10839,-1.3697696,-61.393005,-35.621113,-8.741838,-59.731567,-28.525951,-1.2907703,-53.46675,-40.579956,-7.637167,-53.327656,-38.684555,7.8256054,-40.870144,-24.437712,-8.651957,-40.470695,-23.206392,11.470114,-18.9861,-9.762213,-14.588675,-17.781101,-14.1833515,13.225841,-10.038337,-13.014314,-15.75444,-2.9564486,-19.286676,10.858793,3.0020409,-14.376544,-12.636348,6.6558146,-23.023558,10.454416,1.925629,-14.774185,-10.3292675,6.380804,-22.782202,8.8384905,4.913096,-23.841883,-9.262801,6.3327746,-25.472898,5.519482,-1.4305584,-3.1328604,-6.2709475,-1.0587214,4.5127864,4.1638293,33.549706,51.68017,-0.04283911,34.55806,47.385616,5.538835,27.374363,57.850616,-3.553814,33.88861,50.575535,4.987234,45.37127,49.252693,-0.46951866,47.31686,40.2406,5.9582105,45.145573,50.95804,-1.6654074,47.68352,40.61048
1497,-1.089075,-58.794468,-44.811123,-3.4619017,-64.14802,-43.150627,-5.257019,-62.53426,-43.922665,-3.0010798,-64.62765,-45.496113,-6.2964153,-62.095673,-43.730667,-7.81329,-60.541897,-43.876526,-9.118642,-61.44367,-43.51157,0.77073234,-63.7242,-35.416885,-8.839809,-59.25673,-27.85742,-1.4446193,-53.267426,-40.33665,-6.9410896,-53.00848,-38.62455,8.688217,-41.681133,-23.410652,-9.862134,-38.49581,-22.353928,12.058874,-18.30257,-9.865155,-11.948656,-16.719755,-13.256532,12.616996,-8.1645355,-13.1078005,-12.694654,-2.4173117,-20.526155,9.530178,3.2516522,-14.912271,-12.233196,7.275908,-23.198278,10.814249,1.3229413,-14.418436,-11.2990885,7.552491,-21.44894,9.546929,4.4691906,-25.23652,-8.877293,5.4250507,-25.718367,6.2767677,1.0546943,-4.018322,-4.304928,-0.080838345,5.2007074,4.6521897,33.84628,52.477413,-2.32666,34.71923,45.79115,4.1405816,26.999779,57.012447,-3.7071137,34.858818,51.43457,6.7195354,45.354168,49.896484,0.44754997,46.364544,41.28017,7.8500566,45.808334,50.405487,0.011709668,45.96317,41.72948
1498,-0.10171958,-57.95537,-45.40333,-3.5741475,-63.617786,-44.537117,-3.3068023,-63.79786,-44.276962,-1.451666,-63.331234,-43.345047,-7.102058,-60.780125,-43.661083,-7.498954,-61.818848,-42.26445,-9.149467,-60.26814,-42.462883,-0.9354108,-62.844925,-35.778416,-8.010793,-59.125206,-28.878315,-0.6886134,-53.659676,-41.01279,-7.0148954,-53.89822,-39.57385,7.4586735,-40.592266,-24.483625,-8.356882,-39.62153,-21.951561,11.475563,-19.380175,-11.512209,-11.449147,-17.931519,-13.536225,10.473044,-5.1688747,-13.790013,-10.823698,0.383088,-20.932728,10.102151,2.2554264,-14.752395,-12.303435,7.3864384,-22.46701,10.695087,1.914446,-14.343817,-10.375807,7.330089,-22.759117,9.619303,5.8591757,-24.6378,-10.128365,6.309039,-24.846565,4.459366,-0.9362623,-3.5915866,-4.9101343,-0.40468284,8.466462,5.900791,32.786488,51.861397,-2.2265494,34.022842,47.109207,3.6049302,27.133493,57.835987,-1.0743115,34.490116,52.18774,4.9614234,46.301384,50.492752,-1.7082945,46.143192,40.338673,5.307861,46.51642,51.563717,0.2596664,45.85111,42.637493
1499,0.16754158,-58.29285,-44.52843,-3.825394,-63.321777,-44.760063,-3.0859153,-63.764107,-43.21967,-1.3295642,-64.64563,-43.196373,-7.8947754,-61.20961,-43.079586,-7.9960294,-61.29095,-44.071068,-8.620721,-61.036358,-42.76414,0.24451311,-63.262424,-36.892704,-8.738582,-60.16578,-28.345823,-3.7649205,-53.690315,-41.196114,-6.128138,-53.52609,-38.89369,9.409987,-40.932278,-23.892284,-9.658486,-40.48867,-22.521877,12.087419,-18.765593,-10.679486,-15.971658,-16.028168,-13.811389,16.139671,-10.781542,-13.613267,-16.438667,-3.1073744,-20.74581,10.299208,4.2048893,-14.934389,-12.1339,8.186792,-21.811577,11.330607,1.1100471,-12.949282,-11.155501,8.217472,-20.045845,9.219474,5.2336507,-24.798359,-9.890092,5.7741857,-24.125698,4.8605676,1.0344485,-2.9516249,-4.704231,-0.34255588,5.821205,3.9211063,34.95634,51.339058,-0.543393,34.11835,46.546135,7.1410203,27.113392,58.08482,-4.2680435,36.18593,50.75139,5.654603,45.135845,49.431606,-0.69034547,45.959225,40.62317,6.310508,45.510933,50.442127,-0.58116144,46.00025,41.68916
1500,-0.19288048,-58.816414,-45.76607,-4.062244,-61.562466,-44.292175,-3.2893186,-63.279945,-43.412964,-2.215119,-62.765575,-44.589657,-6.9738884,-59.690308,-44.277657,-8.121195,-61.970646,-42.20922,-9.213806,-60.445847,-42.874073,1.0298073,-61.647923,-35.7102,-9.699962,-58.6179,-29.988516,-2.56926,-54.116104,-41.331486,-6.488646,-53.39495,-38.6027,8.259858,-39.884987,-23.377659,-8.267389,-39.172607,-22.36947,10.028881,-19.816107,-11.15803,-12.389967,-15.614265,-13.018407,10.542998,-5.944903,-13.407012,-9.694062,0.38582993,-19.663673,10.398538,3.826882,-13.75179,-11.629051,6.88433,-22.655735,9.945253,1.597171,-14.461127,-11.645714,7.1383724,-21.339386,8.568962,6.372281,-25.117397,-10.491737,6.3189144,-26.336157,5.5213747,-0.34682366,-2.8883991,-4.8401785,-0.066677056,6.323159,6.2076077,34.145344,53.05417,-1.3971599,33.38452,45.632378,4.929626,28.025978,56.5248,-1.2366309,34.981766,51.379044,6.161791,46.703648,50.694164,-0.2840201,45.230743,41.28577,6.891834,45.6375,49.060112,-0.6813777,45.308052,42.63728
1501,-0.072236426,-56.854694,-44.717266,-2.5347717,-60.72716,-43.455906,-2.3013234,-64.28338,-43.65129,-2.9010582,-64.143425,-45.012516,-5.9892445,-60.574635,-42.96045,-8.11422,-61.013073,-43.262035,-8.159178,-60.07965,-44.490208,-0.58224124,-62.394386,-36.34539,-10.634023,-60.06492,-28.755737,-2.795254,-53.50522,-41.576756,-6.7499304,-52.67359,-39.20561,8.501796,-40.374817,-24.121235,-8.9610615,-38.384995,-21.948114,11.739928,-18.681677,-11.382309,-14.981548,-16.272564,-14.072305,15.298375,-10.567565,-13.273278,-16.734745,-5.018363,-20.214561,9.874829,3.2747421,-16.13001,-11.912809,6.823366,-21.394035,10.49203,1.8770136,-14.820001,-11.377154,8.443339,-21.652983,9.351865,6.723756,-25.182281,-9.466733,7.156249,-25.66937,5.6852794,1.1735039,-4.444984,-4.5932245,-0.8147751,6.055895,5.5567536,33.97597,52.501675,-0.86913,33.42425,47.05922,8.341497,28.039276,58.31529,-4.149585,35.745678,52.742157,5.207346,46.06438,48.329338,2.4289148,45.306698,41.470913,5.5012155,47.92708,49.01302,-1.4428972,45.49326,41.927788
1502,-0.7690384,-57.919735,-45.344353,-3.7230732,-61.707684,-43.218952,-3.8702419,-62.713184,-43.934967,-2.8649316,-64.21564,-43.08746,-7.4495974,-59.044834,-42.73007,-8.310433,-60.510643,-42.45308,-7.495856,-61.788803,-44.006985,0.13138019,-62.632427,-35.75032,-9.059666,-60.077297,-30.032019,-3.7055268,-52.80383,-40.390873,-8.258062,-52.213005,-38.66872,7.0389333,-41.381035,-23.581894,-8.881605,-38.94853,-23.154966,8.996827,-19.055153,-10.638955,-11.431658,-15.948048,-14.730013,10.03127,-6.4506564,-13.295438,-11.178365,0.94547445,-21.127905,8.3398485,2.8235304,-15.486604,-12.034976,8.270897,-21.289227,9.683193,0.8149524,-13.385765,-11.114293,7.445064,-22.44667,8.677465,5.3572717,-25.686548,-10.96777,5.217243,-27.274946,4.1301904,-1.2979755,-4.0277643,-4.624672,1.1344117,4.7529383,4.9625297,35.744373,51.774986,-0.8378058,33.987965,47.75311,4.050396,28.870577,57.29028,-1.0955808,35.89929,49.898014,6.4989967,47.336033,50.956455,0.5908898,45.19969,41.159805,6.5015993,45.283356,48.599697,-0.41795072,45.646843,41.610134
